idx,udsid,sid,data
2444,70E,86,D9,DE
2445,70E,86,DA,DF
2446,70E,86,D7,DD
2447,70E,86,D7,DC
2448,70E,86,D6,DB
2449,74A,3E,00,01,1F,E0,A2,1A,FE
2450,74A,3E,00,01,1F,E8,A2,1A,FE
2451,74A,3E,00,01,1F,E0,A2,1A,3E
2452,74A,3E,60,08,1F,E0,A2,1A,FE
2453,74A,3E,00,01,1F,E0,A2,1A,01
2454,74A,3E,FF,01,1F,E0,A2,1A,01
2455,74A,3E,00,01,E0,1F,5D,1A,01
2456,74A,3E,00,01,1F,E0,A2,1A,FF
2457,74A,3E,01,02,1F,E0,A2,1A,FE
2458,74A,3E,00,01,20,E1,A3,1A,FF
2459,74A,3E,00,00,1F,E0,A2,1A,FE
2460,74A,3E,00,01,1F,E0,A1,19,FE
2461,74A,3E,FF,00,1F,DF,A2,1A,FD
2462,74A,3E,00,01,1F,E0,A2,00,FE
2463,74A,3E,00,00,00,E0,A2,1A,FE
2464,74A,3E,00,00,00,00,A2,1A,FE
2465,74A,3E,00,01,1F,E0,FF,1A,FE
2466,74A,3E,00,FF,FF,E0,A2,1A,FE
2467,74A,3E,00,FF,FF,FF,FF,1A,FE
2468,74A,3E,00,00,1F,E0,A2,1A,FE
2469,74A,3E,00,01,1F,E0,A4,1A,FE
2470,74A,3E,00,01,1F,E0,A2,8C,FE
2471,74A,3E,00,FE,1F,E0,A2,1A,FE
2472,74A,3E,00,01,E0,1F,A2,1A,FE
2473,74A,3E,FF,FE,E0,E0,5D,1A,FE
2474,74A,3E,00,01,1F,E0,A3,1A,FE
2475,74A,3E,00,02,20,E0,A2,1A,FE
2476,74A,3E,01,02,1F,E1,A2,1A,FF
2477,74A,3E,00,01,1F,E0,A2,1A,FD
2478,74A,3E,00,01,1F,DF,A1,1A,FE
2479,74A,3E,00,00,1F,E0,A1,19,FD
2480,70E,86,DF
2481,70E,86,CF
2482,70E,86,DC
2483,70E,86,B6
2484,70E,86,20
2485,70E,86,DF
2486,70E,86,DF
2487,70E,86,E0
2488,70E,86,E1
2489,70E,86,E3
2490,70E,86,DE
2491,70E,86,DD
2492,70E,86,DB
2493,70E,86,00
2494,70E,86,00
2495,70E,86,00
2496,70E,86,FF
2497,70E,86,FF
2498,70E,86,FF
2499,70E,86,DE
2500,70E,86,5E
2501,70E,86,49
2502,70E,86,20
2503,70E,86,DF
2504,70E,86,DF
2505,70E,86,E0
2506,70E,86,E1
2507,70E,86,E3
2508,70E,86,DE
2509,70E,86,DD
2510,70E,86,DB
2511,74A,3D,44,74,45,02
2512,74A,3D,44,74,55,02
2513,74A,3D,24,74,45,02
2514,74A,3D,C4,51,45,02
2515,74A,3D,44,74,45,FD
2516,74A,3D,BB,8B,45,02
2517,74A,3D,BB,8B,BA,FD
2518,74A,3D,45,74,45,02
2519,74A,3D,44,75,46,02
2520,74A,3D,45,75,46,03
2521,74A,3D,44,73,45,02
2522,74A,3D,43,73,45,02
2523,74A,3D,43,73,44,01
2524,74A,3D,44,74,00,02
2525,74A,3D,44,00,00,02
2526,74A,3D,00,00,00,00
2527,74A,3D,44,74,45,FF
2528,74A,3D,FF,FF,45,02
2529,74A,3D,FF,FF,FF,FF
2530,74A,3D,44,54,45,02
2531,74A,3D,44,74,75,02
2532,74A,3D,44,74,0E,02
2533,74A,3D,44,8B,45,02
2534,74A,3D,44,74,BA,FD
2535,74A,3D,BB,8B,BA,FD
2536,74A,3D,44,74,45,03
2537,74A,3D,45,74,45,03
2538,74A,3D,45,75,46,03
2539,74A,3D,44,73,45,02
2540,74A,3D,44,74,44,01
2541,74A,3D,43,73,44,01
2542,70E,86,91
2543,70E,86,11
